wr,L,R,T,B,max_margin,pred_style,S_frame,S_side,S_top_bottom,S_hybrid,sample_id
0.8558462858200073,0.3584083914756775,0.032656729221343994,0.15789024531841278,0.1940796971321106,L,side,0.12761296331882477,0.6542067527770996,0.262137770652771,0.4141162931919098,100
0.9311622381210327,0.5005984902381897,0.0063977837562561035,0.41299140453338623,0.44737935066223145,L,side,0.2437574863433838,0.9819961190223694,0.5255893468856812,0.7184195518493652,101
0.5889749526977539,0.013665199279785156,0.05744653940200806,0.09164049476385117,0.0010000000474974513,T,top-bottom,0.02294081822037697,0.1017356663942337,0.17126406729221344,0.1319987177848816,102
0.7984049916267395,0.021296054124832153,0.023547708988189697,0.0010000000474974513,0.0010000000474974513,R,side,0.006340197753161192,0.025549031794071198,0.005484376568347216,0.011837250553071499,103
0.6005700826644897,0.16262578964233398,0.029995739459991455,0.0750463604927063,0.0010000000474974513,L,side,0.0366150364279747,0.2763344645500183,0.15354560315608978,0.20598529279232025,104
0.8511675000190735,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,L,side,0.0009995000436902046,0.0012000000569969416,0.0012000000569969416,0.0012000000569969416,105
0.6222304701805115,0.07225480675697327,0.022863447666168213,0.10711085796356201,0.015463471412658691,T,top-bottom,0.03570127859711647,0.12402532994747162,0.18994060158729553,0.15348434448242188,106
0.7327291369438171,0.0010000000474974513,0.029643535614013672,0.17753109335899353,0.13340288400650024,T,top-bottom,0.04914426431059837,0.08365175873041153,0.21589800715446472,0.13438841700553894,107
0.41950535774230957,0.04007914662361145,0.014392614364624023,0.12284140288829803,0.020513057708740234,T,top-bottom,0.027747076004743576,0.07496382296085358,0.21015125513076782,0.12551391124725342,108
0.6259136199951172,0.14398548007011414,0.04950469732284546,0.08199022710323334,0.02327752113342285,L,side,0.05214361101388931,0.23009687662124634,0.14830942451953888,0.18473099172115326,109
0.18268412351608276,0.0010000000474974513,0.048788249492645264,0.22146999835968018,0.0010000000474974513,T,top-bottom,0.02271808311343193,0.10926584899425507,0.4028248190879822,0.20979750156402588,110
0.7160611152648926,0.0010000000474974513,0.023212015628814697,0.0010000000474974513,0.0010000000474974513,R,side,0.0017434614710509777,0.04118162766098976,0.0034212018363177776,0.011869736947119236,111
0.6789310574531555,0.1668078899383545,0.005923092365264893,0.0010000000474974513,0.0010000000474974513,L,side,0.008124876767396927,0.29571571946144104,0.01827309839427471,0.07350946962833405,112
0.6388002634048462,0.2137751281261444,0.07057809829711914,0.1570398062467575,0.0010000000474974513,L,side,0.06996550410985947,0.3441367447376251,0.31030696630477905,0.3267843723297119,113
0.7993534207344055,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,L,side,0.0009995000436902046,0.0012000000569969416,0.0012000000569969416,0.0012000000569969416,114
0.595252275466919,0.0010000000474974513,0.010310530662536621,0.21116706728935242,0.08202475309371948,T,top-bottom,0.034108370542526245,0.04707813635468483,0.31561198830604553,0.12189513444900513,115
0.538826584815979,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,L,side,0.0009995000436902046,0.0012000000569969416,0.0012000000569969416,0.0012000000569969416,116
0.8857241272926331,0.4798298180103302,0.1349468231201172,0.1956212818622589,0.11501103639602661,L,side,0.15810254216194153,0.7867994904518127,0.32158714532852173,0.5030155181884766,117
0.912023663520813,0.23228389024734497,0.2064042091369629,0.1672532856464386,0.3453083038330078,B,top-bottom,0.20469188690185547,0.3042437732219696,0.5316210985183716,0.40217211842536926,118
0.8974646329879761,0.2266855388879776,0.07818126678466797,0.17176908254623413,0.35765540599823,B,top-bottom,0.1580066680908203,0.3984314203262329,0.536851167678833,0.4624914824962616,119
0.14515984058380127,0.3728022575378418,0.03445667028427124,0.14490985870361328,0.0010000000474974513,L,side,0.06554653495550156,0.6580697298049927,0.30076363682746887,0.44488587975502014,120
0.6565083265304565,0.10185152292251587,0.09408777952194214,0.10878554731607437,0.0010000000474974513,T,top-bottom,0.054500967264175415,0.1190410777926445,0.21460790932178497,0.15983477234840393,121
0.14131754636764526,0.07481053471565247,0.022562861442565918,0.1127072274684906,0.08832186460494995,T,top-bottom,0.05811460316181183,0.13671158254146576,0.14195285737514496,0.13930757343769073,122
0.16086167097091675,0.0010000000474974513,0.0010000000474974513,0.178756445646286,0.0010000000474974513,T,top-bottom,0.0069532133638858795,0.018975645303726196,0.3211615979671478,0.0780656710267067,123
0.6284447908401489,0.19776272773742676,0.015503764152526855,0.1417774111032486,0.0010000000474974513,L,side,0.047356776893138885,0.3578476309776306,0.27572599053382874,0.31411445140838623,124
0.7114512920379639,0.0010000000474974513,0.03443193435668945,0.14612945914268494,0.0010000000474974513,T,top-bottom,0.01583925075829029,0.0758904293179512,0.26577621698379517,0.14202067255973816,125
0.5838552713394165,0.059772178530693054,0.0010000000474974513,0.14422456920146942,0.0010000000474974513,T,top-bottom,0.02216571383178234,0.12131237983703613,0.2648814618587494,0.17925791442394257,126
0.6410449743270874,0.012422412633895874,0.04825139045715332,0.11771704256534576,0.0010000000474974513,T,top-bottom,0.02207724004983902,0.08878627419471741,0.21715806424617767,0.13885480165481567,127
0.2908761501312256,0.0010000000474974513,0.06854623556137085,0.13631707429885864,0.0010000000474974513,T,top-bottom,0.023669803515076637,0.13631492853164673,0.251525342464447,0.18516656756401062,128
