index,WR,LWR,DWS,num_cc,L,R,T,B,S_frame,S_side,S_tb,S_pos
557,0.7340087890625,0.7340087890625,0.9378858259694415,1.0,0.49583184719085693,0.0,0.45388513803482056,0.0,0.11848326772451401,0.9378858387470246,0.8665764331817627,0.9378858387470246
558,0.74609375,0.74609375,0.9508762172567212,1.0,0.49564093351364136,0.0,0.500728964805603,0.0,0.12454298883676529,0.9422265768051148,0.9508762300014496,0.9508762300014496
559,0.6392822265625,0.6392822265625,0.8502572224652715,1.0,0.45899638533592224,0.0,0.2406374216079712,0.0,0.0793142095208168,0.8502572357654571,0.47904699742794044,0.8502572357654571
560,0.74212646484375,0.74212646484375,0.9471964350859984,1.0,0.49576854705810547,0.0,0.4986775517463684,0.0,0.12430469691753387,0.9422511398792267,0.9471964478492737,0.9471964478492737
561,0.711181640625,0.711181640625,0.930853559399001,1.0,0.492880254983902,0.0,0.43669113516807556,0.0,0.11577264964580536,0.9308535724878312,0.8353320688009261,0.9308535724878312
562,0.676025390625,0.676025390625,0.7321627985415443,1.0,0.27043426036834717,0.0,0.39173299074172974,0.0,0.08003850281238556,0.5259549677371979,0.7321628093719482,0.7321628093719482
563,0.67181396484375,0.67181396484375,0.9254458855920027,1.0,0.49631258845329285,0.0,0.32083240151405334,0.0,0.09753650426864624,0.9254458993673325,0.6271295815706254,0.9254458993673325
564,0.70819091796875,0.70819091796875,0.6147407057503714,1.0,0.2718839943408966,0.0,0.3264179527759552,0.0,0.07416897267103195,0.5220329850912094,0.6147407144308091,0.6147407144308091
565,0.67559814453125,0.67559814453125,0.5808056641082632,1.0,0.3093176484107971,0.0,0.24033905565738678,0.0,0.06763342022895813,0.5808056727051735,0.46354206502437595,0.5808056727051735
566,0.62054443359375,0.62054443359375,0.8113269123820868,1.0,0.22370432317256927,0.0,0.4383091628551483,0.0,0.07447003573179245,0.4464986979961395,0.8113269254565239,0.8113269254565239
567,0.67578125,0.67578125,0.5144834278388192,1.0,0.247829869389534,0.0,0.27205580472946167,0.0,0.06484474986791611,0.4732993453741074,0.5144834354519844,0.5144834354519844
568,0.74609375,0.74609375,0.9538229784677211,1.0,0.4979645907878876,0.0,0.5022369623184204,0.0,0.12502291798591614,0.9465599596500398,0.9538229912519455,0.9538229912519455
569,0.74609375,0.74609375,0.9501251212565801,1.0,0.4964255094528198,0.0,0.5002681016921997,0.0,0.12458484619855881,0.9435927271842957,0.9501251339912415,0.9501251339912415
570,0.74212646484375,0.74212646484375,0.946529816747813,1.0,0.4957365393638611,0.0,0.4983089864253998,0.0,0.12425485253334045,0.9421566694974899,0.9465298295021057,0.9465298295021057
571,0.71307373046875,0.71307373046875,0.43456112282015996,1.0,0.18862773478031158,0.0,0.23094353079795837,0.0,0.05191562697291374,0.3626242756843567,0.4345611289143562,0.4345611289143562
572,0.67578125,0.67578125,0.9293607514663443,1.0,0.4961065948009491,0.0,0.36368894577026367,0.0,0.10495477169752121,0.9293607652187348,0.7042507618665695,0.9293607652187348
573,0.72119140625,0.72119140625,0.9438798982157338,1.0,0.5036592483520508,0.0,0.37293264269828796,0.0,0.10716358572244644,0.9438799113035202,0.7216446816921234,0.9438799113035202
574,0.67340087890625,0.67340087890625,0.8803097176956083,1.0,0.38829684257507324,0.0,0.4674889147281647,0.0,0.10606107860803604,0.7456832081079483,0.8803097307682037,0.8803097307682037
575,0.66326904296875,0.66326904296875,0.9261079112138413,1.0,0.4963565766811371,0.0,0.3266608715057373,0.0,0.09859276562929153,0.9261079251766204,0.6376252263784409,0.9261079251766204
576,0.94720458984375,0.94720458984375,0.9205779514875437,1.0,0.5006859302520752,0.0,0.13992524147033691,0.05350762605667114,0.07584451884031296,0.9205779612064362,0.25912792682647706,0.9205779612064362
577,0.724853515625,0.724853515625,0.9363407721088951,1.0,0.49478158354759216,0.0,0.457339346408844,0.0,0.11883119493722916,0.9363407850265503,0.8726889818906785,0.9363407850265503
578,0.68115234375,0.68115234375,0.7601133175360709,1.0,0.3336353898048401,0.0,0.40374988317489624,0.0,0.09134353697299957,0.6409186899662018,0.7601133286952972,0.7601133286952972
579,0.6875,0.6875,0.9205330774402771,1.0,0.49147918820381165,0.0,0.3587055206298828,0.0,0.10371202975511551,0.9205330908298492,0.6948178559541702,0.9205330908298492
580,0.67669677734375,0.67669677734375,0.6168513579407454,1.0,0.2170952707529068,0.0,0.33063435554504395,0.0,0.06558488309383392,0.4238349229097367,0.6168513670563698,0.6168513670563698
581,0.7205810546875,0.7205810546875,0.720225744385157,1.0,0.3588871657848358,0.0,0.3801872432231903,0.0,0.09230759739875793,0.6840156227350235,0.7202257543802262,0.7202257543802262
582,0.6175537109375,0.6175537109375,0.6771966109290436,1.0,0.2708929181098938,0.0,0.3611707389354706,0.0,0.07741226255893707,0.5237243264913559,0.6771966218948365,0.6771966218948365
583,0.68621826171875,0.68621826171875,0.9099060939275526,1.0,0.4913097023963928,0.0,0.2554864287376404,0.0,0.08446388691663742,0.909906107187271,0.509006541967392,0.909906107187271
584,0.7430419921875,0.7430419921875,0.9460995666014717,1.0,0.49582481384277344,0.0,0.4980650544166565,0.0,0.124235600233078,0.9422911703586578,0.946099579334259,0.946099579334259
585,0.67578125,0.67578125,0.9277336609171106,1.0,0.4950713515281677,0.0,0.36605241894721985,0.0,0.10525070130825043,0.9277336746454239,0.7084014892578125,0.9277336746454239
586,0.7108154296875,0.7108154296875,0.32762674228376154,1.0,0.15074455738067627,0.0,0.1736401617527008,0.0,0.04034658893942833,0.28870421946048735,0.32762674689292914,0.32762674689292914
587,0.67486572265625,0.67486572265625,0.45661846020724084,1.0,0.22808924317359924,0.0,0.2410053014755249,0.0,0.058592382818460464,0.4346611678600311,0.45661846697330477,0.45661846697330477
588,0.7369384765625,0.7369384765625,0.9391898385395461,1.0,0.495916485786438,0.0,0.4654017686843872,0.0,0.12004376947879791,0.9391898512840271,0.8873148322105409,0.9391898512840271
589,0.70556640625,0.70556640625,0.8191377642883316,1.0,0.4347130060195923,0.0,0.36654365062713623,0.0,0.09943471848964691,0.8191377758979796,0.7032498717308046,0.8191377758979796
590,0.619140625,0.619140625,0.9187912256139373,1.0,0.49613887071609497,0.0,0.25741273164749146,0.0,0.0851723775267601,0.9187912404537201,0.5129568040370941,0.9187912404537201
591,0.7144775390625,0.7144775390625,0.9295799617003159,1.0,0.5027510523796082,0.0,0.24628080427646637,0.0,0.08322951197624207,0.9295799747109413,0.49358055293560027,0.9295799747109413
592,0.921875,0.921875,0.9812599135291796,1.0,0.5036807060241699,0.0,0.4444735646247864,0.30187296867370605,0.21512344479560852,0.9812599241733551,0.6089221119880677,0.9812599241733551
593,0.73333740234375,0.73333740234375,0.2517572346272018,1.0,0.10766524821519852,0.0,0.13388372957706451,0.0,0.02983996644616127,0.20718581974506378,0.251757238060236,0.251757238060236
594,0.74212646484375,0.74212646484375,0.9462802133604826,1.0,0.49628427624702454,0.0,0.498139888048172,0.0,0.12430258840322495,0.9431256860494615,0.946280226111412,0.946280226111412
595,0.69189453125,0.69189453125,0.9260734245445494,1.0,0.49575507640838623,0.0,0.3371430039405823,0.0,0.10040270537137985,0.9260734379291534,0.6564329147338868,0.9260734379291534
596,0.7109375,0.7109375,0.937229956914527,1.0,0.49655479192733765,0.0,0.43431344628334045,0.0,0.11583948135375977,0.9372299700975419,0.8314196825027466,0.9372299700975419
597,0.6875,0.6875,0.7515706891770676,1.0,0.4109647870063782,0.0,0.11834083497524261,0.0,0.04834148287773132,0.751570700109005,0.2541099816560745,0.751570700109005
598,0.686767578125,0.686767578125,0.4041110128926465,1.0,0.07722020149230957,0.0,0.22021611034870148,0.0,0.029400061815977097,0.16101797372102739,0.4041110187768936,0.4041110187768936
599,0.73297119140625,0.73297119140625,0.9396463891816903,1.0,0.49640464782714844,0.0,0.46118035912513733,0.0,0.11953626573085785,0.9396464020013809,0.8797651112079621,0.9396464020013809
600,0.679443359375,0.679443359375,0.5338393043387683,1.0,0.14667072892189026,0.0,0.28842902183532715,0.0,0.04889189451932907,0.29285021424293517,0.533839312195778,0.533839312195778
601,0.70391845703125,0.70391845703125,0.555639151785897,1.0,0.23282039165496826,0.0,0.29575395584106445,0.0,0.0651417076587677,0.4486521005630493,0.5556391596794129,0.5556391596794129
602,0.66900634765625,0.66900634765625,0.7380366453478665,1.0,0.3930056393146515,0.0,0.30626505613327026,0.0,0.08607407659292221,0.7380366563796997,0.5905776649713517,0.7380366563796997
603,0.74322509765625,0.74322509765625,0.9480103305578574,1.0,0.49583888053894043,0.0,0.49912580847740173,0.0,0.12436923384666443,0.942422565817833,0.9480103433132171,0.9480103433132171
604,0.79913330078125,0.79913330078125,0.9411717714314406,1.0,0.505888819694519,0.0,0.3057190775871277,0.0,0.09545698016881943,0.9411717832088471,0.6008832216262817,0.9411717832088471
605,0.74212646484375,0.74212646484375,0.9488642207080566,1.0,0.4953612685203552,0.0,0.4996267259120941,0.0,0.12437120825052261,0.9416129559278489,0.948864233493805,0.948864233493805
606,0.711669921875,0.711669921875,0.811271608397204,1.0,0.2789122462272644,0.0,0.43521133065223694,0.0,0.0850871279835701,0.5455631762742996,0.811271619796753,0.811271619796753
607,0.65191650390625,0.65191650390625,0.6253742494618028,1.0,0.20477546751499176,0.0,0.336053729057312,0.0,0.06373131275177002,0.4022012144327164,0.6253742590546608,0.6253742590546608
608,0.74212646484375,0.74212646484375,0.947913234573944,1.0,0.49587053060531616,0.0,0.49907010793685913,0.0,0.12436629831790924,0.942473965883255,0.9479132473468781,0.9479132473468781
609,0.658203125,0.658203125,0.29277675899105676,1.0,0.13644394278526306,0.0,0.15507353842258453,0.0,0.036291174590587616,0.261106450855732,0.29277676343917847,0.29277676343917847
610,0.74609375,0.74609375,0.9520912787858077,1.0,0.49589434266090393,0.0,0.5013899207115173,0.0,0.12465675175189972,0.9427488088607787,0.9520912915468217,0.9520912915468217
