idx,tag,num_faces,maxIoU,meanCov,maxCov,anyCover,score,overlap,area,face_inside_penalty,face_conflict_penalty,svg_penalty
38,baseline_hybrid,1,0.1589939147233963,0.0,0.0,0.0,0.5819982599467038,0.014584007672965527,0.151935875415802,0.0,0.0,0.0
39,baseline_hybrid,1,0.1731763482093811,0.0,0.0,0.0,0.5674960490316154,0.04785193596035242,0.2581908404827118,0.0,0.0,0.0
40,baseline_hybrid,1,0.1469939947128296,0.0,0.0,0.0,0.15446002390235677,0.00691729923710227,0.09662456065416336,0.0,0.0,0.0
41,baseline_hybrid,1,0.18797938525676727,0.0,0.0,0.0,0.4441329699940981,0.021131617249920964,0.1428091675043106,0.0,0.0,0.0
42,baseline_hybrid,1,0.19350001215934753,0.0,0.0,0.0,0.10596012463793159,0.010596012463793159,0.07948879897594452,0.0,0.0,0.0
43,baseline_hybrid,1,0.19762353599071503,0.2688682973384857,0.2688682973384857,1.0,1.0591043600346892,0.06965797964949161,0.3333471715450287,0.0,0.004848884069360793,0.0
44,baseline_hybrid,1,0.13340483605861664,0.0,0.0,0.0,0.4414839300327005,0.015330354450270534,0.1513751596212387,0.0,0.0,0.0
45,baseline_hybrid,1,0.16787490248680115,0.0,0.0,0.0,1.026820972096175,0.025001224828884006,0.13199639320373535,0.0,0.0,0.0
46,baseline_hybrid,1,0.1685551106929779,0.0,0.0,0.0,0.8975412910542218,0.051860107683751266,0.3333953619003296,0.0,0.0,0.0
47,baseline_hybrid,1,0.20323702692985535,0.0,0.0,0.0,0.5535891428589822,0.009861929342150688,0.11324544250965118,0.0,0.0,0.0
48,baseline_hybrid,1,0.18645277619361877,0.0,0.0,0.0,0.08195726200938225,0.008195726200938225,0.091764897108078,0.0,0.0,0.0
49,baseline_hybrid,1,0.18430384993553162,0.44805946946144104,0.44805946946144104,1.0,0.28574814088642597,0.021968882530927658,0.11795777082443237,0.0,0.0033029657788574696,0.0
50,baseline_hybrid,1,0.16281192004680634,0.0,0.0,0.0,0.12895089834928528,0.01125124841928482,0.11645270138978958,0.0,0.0,0.0
51,baseline_hybrid,1,0.15637825429439545,0.0,0.0,0.0,1.1469301607459785,0.0168480658903718,0.1494370400905609,0.0,0.0,0.0
52,baseline_hybrid,1,0.1295318603515625,0.0,0.0,0.0,0.8751728504896166,0.03403526172041893,0.2958254814147949,0.0,0.0,0.0
53,baseline_hybrid,1,0.17210941016674042,0.0,0.0,0.0,0.09136163163930178,0.009136163163930178,0.10874183475971222,0.0,0.0,0.0
54,baseline_hybrid,1,0.18568892776966095,0.0,0.0,0.0,0.7349837938556449,0.04041468078503385,0.23595702648162842,0.0,0.0,0.012344002723693848
55,baseline_hybrid,1,0.1670851707458496,0.0038179124239832163,0.0038179124239832163,1.0,0.21207099252933403,0.021108686127263354,0.13359768688678741,0.0,4.920656283502467e-05,0.0
56,baseline_hybrid,1,0.1737300306558609,0.0,0.0,0.0,0.6702513180673124,0.026835130527615547,0.18482741713523865,0.0,0.0,0.0
57,baseline_hybrid,1,0.14948692917823792,0.0,0.0,0.0,0.04995207767933607,0.004995207767933607,0.07352525740861893,0.0,0.0,0.0
58,baseline_hybrid,1,0.14674663543701172,0.0,0.0,0.0,0.9520377134904267,0.04404650395736098,0.2906855344772339,0.0,0.0,0.0
59,baseline_hybrid,1,0.14337506890296936,0.0,0.0,0.0,0.21937834396958344,0.01752932369709015,0.1321304738521576,0.0,0.0,0.0
60,baseline_hybrid,1,0.14792683720588684,0.0,0.0,0.0,0.7114523492753505,0.009651487693190575,0.1019977480173111,0.0,0.0,0.11830270290374756
61,baseline_hybrid,1,0.17905128002166748,0.0,0.0,0.0,0.1266540214419365,0.01266540214419365,0.13582822680473328,0.0,0.0,0.0
