idx,tag,num_faces,maxIoU,meanCov,maxCov,anyCover,score,overlap,area,face_inside_penalty,face_conflict_penalty,svg_penalty
43,improved_right,1,0.15253661572933197,0.0,0.0,0.0,0.2878253301605582,0.028782533016055822,0.24083958566188812,0.0,0.0,0.0
44,improved_right,1,0.18940192461013794,0.0,0.0,0.0,0.5939564464555589,0.0346676957415184,0.23930704593658447,0.0,0.0,0.0
45,improved_right,1,0.20884478092193604,0.0,0.0,0.0,0.3442295640707016,0.03442295640707016,0.2095625251531601,0.0,0.0,0.0
46,improved_right,1,0.17730623483657837,0.0,0.0,0.0,0.5302610361017288,0.021675110096111894,0.19842687249183655,0.0,0.0,0.0
47,improved_right,1,0.22522498667240143,0.0,0.0,0.0,0.19856362836435437,0.019856362836435437,0.12336833775043488,0.0,0.0,0.0
48,improved_right,1,0.15644609928131104,0.0,0.0,0.0,0.09904032573103905,0.009904032573103905,0.12100532650947571,0.0,0.0,0.0
49,improved_right,1,0.1691606044769287,0.0,0.0,0.0,0.1743525803089141,0.010370895266532898,0.11084090173244476,0.0,0.0,0.0
50,improved_right,1,0.12788993120193481,0.0,0.0,0.0,0.10940093547105789,0.01094009354710579,0.11415980756282806,0.0,0.0,0.0
51,improved_right,1,0.18069912493228912,0.0,0.0,0.0,0.46328133274801075,0.031571406056173146,0.22056229412555695,0.0,0.0,0.049189090728759766
52,improved_right,1,0.16834305226802826,0.0,0.0,0.0,0.2520286664366722,0.02520286664366722,0.21814343333244324,0.0,0.0,0.0
53,improved_right,1,0.17125074565410614,0.0,0.0,0.0,0.18036169931292534,0.018036169931292534,0.2088087797164917,0.0,0.0,0.0
54,improved_right,1,0.13687434792518616,0.0,0.0,0.0,0.20049403421580791,0.02004940342158079,0.1644398719072342,0.0,0.0,0.0
55,improved_right,1,0.13967901468276978,0.0,0.0,0.0,0.15779608860611916,0.015779608860611916,0.15588532388210297,0.0,0.0,0.0
56,improved_right,1,0.16956430673599243,0.0,0.0,0.0,0.22968275588937104,0.022968275588937104,0.2416393756866455,0.0,0.0,0.0
57,improved_right,1,0.1413097232580185,0.0,0.0,0.0,0.10480728931725025,0.010480728931725025,0.13282015919685364,0.0,0.0,0.0
58,improved_right,1,0.14537519216537476,0.0,0.0,0.0,0.22210049675777555,0.022210049675777555,0.20209816098213196,0.0,0.0,0.0
59,improved_right,1,0.2073356956243515,0.0,0.0,0.0,0.9445617631077765,0.04813915863633156,0.33241352438926697,0.0,0.0,0.0
